"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceSettingChange","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterDeviceWnsFallback","5/1/2026 9:03:55 AM","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","Disabled","Scheduling data is not available in this format.","One Time Only","9:03:55 AM","5/1/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DeviceDirectoryClient\RegisterUserDevice","N/A","Ready","Interactive/Background","4/28/2026 2:51:05 PM","0","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","Disabled","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner","N/A","Ready","Interactive/Background","12/27/2025 11:11:05 AM","0","Microsoft Corporation","COM handler","N/A","Check for recommended troubleshooting from Microsoft","Enabled","Disabled","","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner","N/A","Ready","Interactive/Background","12/27/2025 11:11:05 AM","0","Microsoft Corporation","COM handler","N/A","Check for recommended troubleshooting from Microsoft","Enabled","Disabled","","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner","N/A","Ready","Interactive/Background","12/27/2025 11:11:05 AM","0","Microsoft Corporation","COM handler","N/A","Check for recommended troubleshooting from Microsoft","Enabled","Disabled","","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\RecommendedTroubleshootingScanner","N/A","Ready","Interactive/Background","12/27/2025 11:11:05 AM","0","Microsoft Corporation","COM handler","N/A","Check for recommended troubleshooting from Microsoft","Enabled","Disabled","","SYSTEM","Disabled","00:30:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\Scheduled","N/A","Ready","Interactive/Background","4/28/2026 3:30:21 PM","0","Microsoft Corporation","COM handler","N/A","The Windows Scheduled Maintenance Task performs periodic maintenance of the computer system by fixing problems automatically or reporting them through Security and Maintenance.","Enabled","Disabled","Stop On Battery Mode, No Start On Batteries","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\Diagnosis\UnexpectedCodepath","N/A","Ready","Interactive/Background","4/28/2026 2:21:07 PM","0","N/A","%windir%\system32\UCConfigTask.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DirectX\DirectXDatabaseUpdater","N/A","Ready","Interactive/Background","4/15/2026 9:54:38 AM","0","N/A","%windir%\system32\directxdatabaseupdater.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DirectX\DirectXDatabaseUpdater","N/A","Ready","Interactive/Background","4/15/2026 9:54:38 AM","0","N/A","%windir%\system32\directxdatabaseupdater.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","02:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DirectX\DXGIAdapterCache","N/A","Ready","Interactive/Background","4/28/2026 2:36:57 PM","0","N/A","%windir%\system32\dxgiadaptercache.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","At system start up","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DirectX\DXGIAdapterCache","N/A","Ready","Interactive/Background","4/28/2026 2:36:57 PM","0","N/A","%windir%\system32\dxgiadaptercache.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DirectX\DXGIAdapterCache","N/A","Ready","Interactive/Background","4/28/2026 2:36:57 PM","0","N/A","%windir%\system32\dxgiadaptercache.exe ","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DiskCleanup\SilentCleanup","N/A","Ready","Interactive/Background","4/28/2026 3:30:51 PM","0","Microsoft Corporation","%windir%\system32\cleanmgr.exe /autocleanstoragesense /d %systemdrive%","N/A","Maintenance task used by the system to launch a silent auto disk cleanup when running low on free disk space.","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","Users","Disabled","00:15:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticDataCollector","N/A","Disabled","Interactive/Background","2/1/2026 1:55:34 PM","0","Microsoft Corporation","%windir%\system32\rundll32.exe dfdts.dll,DfdGetDefaultPolicyAndSMART","N/A","The Windows Disk Diagnostic reports general disk and system information to Microsoft for users participating in the Customer Experience Program.","Disabled","Disabled","No Start On Batteries","SYSTEM","Disabled","72:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DiskDiagnostic\Microsoft-Windows-DiskDiagnosticResolver","N/A","Disabled","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\DFDWiz.exe ","N/A","The Microsoft-Windows-DiskDiagnosticResolver warns users about faults reported by hard disks that support the Self Monitoring and Reporting Technology (S.M.A.R.T.) standard. This task is triggered automatically by the Diagnostic Policy Service when a S.","Disabled","Disabled","","Users","Disabled","72:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DiskFootprint\Diagnostics","N/A","Ready","Interactive/Background","4/28/2026 3:30:21 PM","0","N/A","%windir%\system32\disksnapshot.exe -z","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\DiskFootprint\StorageSense","N/A","Ready","Interactive/Background","4/28/2026 3:30:21 PM","-2147221164","N/A","COM handler","N/A","N/A","Enabled","Only Start If Idle for  minutes, If Not Idle Retry For  minutes Stop the task if Idle State end","Stop On Battery Mode, No Start On Batteries","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\DUSM\dusmtask","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","%SystemRoot%\System32\dusmtask.exe ","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\EDP\EDP App Launch Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EDP\EDP Auth Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EDP\EDP Inaccessible Credentials Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","Stop On Battery Mode","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EDP\StorageCardEncryption Task","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","N/A","COM handler","N/A","N/A","Enabled","Disabled","","INTERACTIVE","Disabled","72:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\OS Edition Upgrade event listener created by enrollment client","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\deviceenroller.exe /s "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /OsEditionUpgradeAlert /SID "S-1-5-21-357761096-1057752491-2136275046-1001"","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Passport for Work alert created by enrollment client","N/A","Ready","Interactive/Background","11/27/2024 5:36:29 PM","-2102656508","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /PFW","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","When an event occurs","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Policy Manager Login Refresh Schedule","N/A","Ready","Interactive/Background","4/28/2026 2:36:05 PM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /PolicyManagerRefreshOnLogin","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","At logon time","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Provisioning initiated session","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\deviceenroller.exe /c /ProvInitiatedSession /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8"","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\PushLaunch","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /z","N/A","Schedule created for session retry","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\PushRenewal","5/6/2026 10:43:02 AM","Ready","Interactive/Background","4/28/2026 2:36:04 PM","-2147023674","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /y","N/A","Schedule created for user logon","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","10:43:02 AM","5/6/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\PushRenewal","5/6/2026 10:43:02 AM","Ready","Interactive/Background","4/28/2026 2:36:04 PM","-2147023674","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /y","N/A","Schedule created for user logon","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\PushUpgrade","N/A","Ready","Interactive/Background","12/16/2025 11:04:18 PM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /PushUpgrade","N/A","$(@%systemRoot%\system32\deviceenroller.exe,-104)","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","11:04:18 PM","12/16/2025","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule #1 created by enrollment client","N/A","Ready","Interactive/Background","12/29/2025 11:09:23 PM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","9:54:00 PM","10/21/2024","N/A","N/A","N/A","0 Hour(s), 3 Minute(s)","None","0 Hour(s), 15 Minute(s)","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule #2 created by enrollment client","N/A","Ready","Interactive/Background","10/21/2024 10:54:01 PM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","10:09:00 PM","10/21/2024","N/A","N/A","N/A","0 Hour(s), 15 Minute(s)","None","2 Hour(s), 0 Minute(s)","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule #3 created by enrollment client","4/29/2026 12:09:00 AM","Ready","Interactive/Background","4/28/2026 4:09:01 PM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /b","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","12:09:00 AM","10/22/2024","N/A","N/A","N/A","8 Hour(s), 0 Minute(s)","None","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule created by dm client for dual enrollment to Mmpc","4/28/2026 6:10:00 PM","Ready","Interactive/Background","4/28/2026 6:05:02 PM","-2145910773","Microsoft Corporation","%windir%\system32\deviceenroller.exe /c /EnrollMmpc /o AF2A2E15-F851-42C8-B30A-926FDF8C2BF8","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Minute ","4:10:00 PM","4/28/2026","N/A","N/A","N/A","0 Hour(s), 5 Minute(s)","None","24 Hour(s), 0 Minute(s)","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule created by enrollment client for renewal of certificate warning","11/16/2026 9:38:00 PM","Ready","Interactive/Background","3/23/2026 9:07:00 AM","-2145910762","Microsoft Corporation","%windir%\system32\deviceenroller.exe /c /r /d AF2A2E15-F851-42C8-B30A-926FDF8C2BF8","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only, Hourly ","10:38:00 PM","11/16/2026","N/A","N/A","N/A","168 Hour(s), 0 Minute(s)","None","1176 Hour(s), 0 Minute(s)","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule to run OMADMClient by client","N/A","Ready","Interactive/Background","4/28/2026 4:09:08 PM","0","Microsoft Corporation","%windir%\system32\omadmclient.exe /serverid "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /lookuptype 1 /initiator 0","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Schedule to run OMADMClient by server","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\omadmclient.exe /serverid "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /lookuptype 1 /initiator 1","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","On demand only","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Win10 S Mode event listener created by enrollment client","N/A","Ready","Interactive/Background","11/30/1999 12:00:00 AM","267011","Microsoft Corporation","%windir%\system32\deviceenroller.exe /s "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /Win10SModeAlert /SID "S-1-5-21-357761096-1057752491-2136275046-1001"","N/A","N/A","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Wsc Startup event listener created by enrollment client","N/A","Disabled","Interactive/Background","4/21/2026 10:47:07 AM","0","Microsoft Corporation","%windir%\system32\deviceenroller.exe /s "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /c /WscStartupAlert","N/A","N/A","Disabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","Undefined","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"HostName","TaskName","Next Run Time","Status","Logon Mode","Last Run Time","Last Result","Author","Task To Run","Start In","Comment","Scheduled Task State","Idle Time","Power Management","Run As User","Delete Task If Not Rescheduled","Stop Task If Runs X Hours and X Mins","Schedule","Schedule Type","Start Time","Start Date","End Date","Days","Months","Repeat: Every","Repeat: Until: Time","Repeat: Until: Duration","Repeat: Stop If Still Running"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\SessionRetry\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Retry Schedule created for incomplete session {66CFF198-AE46-41D1-AE3C-4CF3C93B075A}","N/A","Ready","Interactive/Background","3/18/2026 2:56:16 PM","-2147024894","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /InitiationID "{66CFF198-AE46-41D1-AE3C-4CF3C93B075A}" /c /v","N/A","Schedule created for session retry","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","2:56:15 PM","3/18/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
"DTM-P1GEN7","\Microsoft\Windows\EnterpriseMgmt\SessionRetry\AF2A2E15-F851-42C8-B30A-926FDF8C2BF8\Retry Schedule created for incomplete session {6F8C3073-860D-47B7-9BCF-903AA9414530}","N/A","Ready","Interactive/Background","3/3/2026 4:07:22 PM","-2147023781","Microsoft Corporation","%windir%\system32\deviceenroller.exe /o "AF2A2E15-F851-42C8-B30A-926FDF8C2BF8" /InitiationID "{6F8C3073-860D-47B7-9BCF-903AA9414530}" /c /v","N/A","Schedule created for session retry","Enabled","Disabled","","SYSTEM","Disabled","01:00:00","Scheduling data is not available in this format.","One Time Only","4:07:22 PM","3/3/2026","N/A","N/A","N/A","Disabled","Disabled","Disabled","Disabled"
